session_id,visitor_id,landing_page,traffic_source,device_type,pages_viewed,session_duration_sec,converted,visit_time
sess_000314,1671,/pricing,GitHub,Desktop,3,29,0,2026-09-02 21:54:00
sess_000315,1013,/solutions/enterprise,LinkedIn,Desktop,1,392,0,2026-08-04 08:39:00
sess_000316,2433,/product/analytics,Google Ads,Desktop,4,97,0,2026-08-02 18:08:00
sess_000317,1639,/solutions/enterprise,LinkedIn,Desktop,3,113,0,2026-08-17 08:20:00
sess_000318,1496,/product/analytics,Organic Search,Desktop,1,371,0,2026-08-23 04:33:00
sess_000319,2843,/home,GitHub,Desktop,3,39,0,2026-08-17 03:05:00
sess_000320,1535,/product/analytics,Organic Search,Desktop,2,11,0,2026-08-27 21:39:00
sess_000321,2578,/home,Direct,Desktop,4,65,0,2026-08-17 20:14:00
sess_000322,2658,/signup,Google Ads,Mobile,7,34,0,2026-08-10 07:46:00
sess_000323,1622,/signup,Referral,Desktop,1,768,0,2026-08-31 20:48:00
sess_000324,2312,/docs/api,Organic Search,Desktop,4,155,0,2026-08-11 13:18:00
sess_000325,2520,/solutions/enterprise,Direct,Desktop,1,154,1,2026-09-03 11:48:00
sess_000326,2544,/signup,Direct,Tablet,1,289,0,2026-09-13 15:20:00
sess_000327,3288,/solutions/enterprise,Direct,Desktop,8,58,0,2026-09-01 04:02:00
sess_000328,1034,/home,Google Ads,Desktop,6,138,0,2026-08-19 21:36:00
sess_000329,1144,/solutions/enterprise,Google Ads,Desktop,2,32,0,2026-08-13 19:44:00
sess_000330,1474,/solutions/enterprise,Referral,Tablet,1,22,0,2026-09-08 02:43:00
sess_000331,1333,/home,Google Ads,Mobile,1,109,1,2026-09-13 14:28:00
sess_000332,1437,/home,Organic Search,Desktop,3,444,0,2026-08-24 20:23:00
sess_000333,1880,/pricing,Direct,Desktop,3,109,0,2026-08-18 22:49:00
sess_000334,2232,/solutions/enterprise,LinkedIn,Desktop,4,113,0,2026-09-10 05:02:00
sess_000335,1370,/solutions/enterprise,LinkedIn,Desktop,4,365,0,2026-09-06 21:18:00
sess_000336,1080,/docs/api,Organic Search,Mobile,1,65,0,2026-09-11 17:16:00
sess_000337,3295,/solutions/enterprise,Organic Search,Mobile,1,126,0,2026-08-08 07:22:00
sess_000338,3499,/home,Organic Search,Mobile,1,37,0,2026-08-13 21:26:00
sess_000339,1719,/product/analytics,Direct,Desktop,1,341,0,2026-08-16 22:49:00
sess_000340,3206,/pricing,Organic Search,Desktop,2,11,0,2026-08-01 08:45:00
sess_000341,2364,/home,Direct,Desktop,1,100,0,2026-09-01 21:55:00
sess_000342,3016,/product/analytics,Direct,Desktop,2,63,0,2026-08-07 20:01:00
sess_000343,2164,/signup,Direct,Desktop,6,58,0,2026-09-06 18:25:00
sess_000344,1416,/signup,LinkedIn,Tablet,4,55,0,2026-08-20 10:56:00
sess_000345,1910,/solutions/enterprise,Direct,Mobile,4,88,1,2026-08-30 17:51:00
sess_000346,2146,/home,Direct,Desktop,3,422,0,2026-08-16 04:10:00
sess_000347,2386,/solutions/enterprise,LinkedIn,Mobile,4,227,0,2026-08-04 03:17:00
sess_000348,1511,/docs/api,Organic Search,Desktop,1,401,0,2026-08-19 09:55:00
sess_000349,2570,/docs/api,Direct,Desktop,3,44,0,2026-08-25 21:19:00
sess_000350,1916,/pricing,Organic Search,Mobile,3,345,0,2026-08-22 17:17:00
sess_000351,2181,/product/analytics,Organic Search,Desktop,3,106,0,2026-08-12 11:30:00
sess_000352,2709,/home,Organic Search,Desktop,5,719,0,2026-09-12 09:36:00
sess_000353,2770,/pricing,Organic Search,Desktop,9,167,0,2026-08-23 04:59:00
sess_000354,2516,/solutions/enterprise,Direct,Mobile,4,125,0,2026-08-16 09:26:00
sess_000355,2222,/home,Direct,Desktop,8,471,0,2026-08-19 19:09:00
sess_000356,3224,/home,Google Ads,Desktop,3,91,0,2026-08-14 22:39:00
sess_000357,3255,/solutions/enterprise,LinkedIn,Desktop,1,253,0,2026-09-09 14:32:00
sess_000358,1133,/pricing,Direct,Desktop,4,120,0,2026-09-06 11:07:00
sess_000359,2921,/pricing,Organic Search,Desktop,12,243,0,2026-08-25 01:23:00
sess_000360,2912,/docs/api,Organic Search,Mobile,4,63,0,2026-08-25 01:19:00
sess_000361,1308,/home,LinkedIn,Desktop,10,98,0,2026-09-02 05:32:00
sess_000362,1521,/pricing,Organic Search,Desktop,1,81,0,2026-08-11 22:56:00
sess_000363,1535,/home,Direct,Mobile,1,370,0,2026-09-03 16:34:00
sess_000364,1416,/docs/api,LinkedIn,Mobile,1,480,0,2026-08-09 07:42:00
sess_000365,2363,/product/analytics,Organic Search,Desktop,2,244,0,2026-08-07 01:19:00
sess_000366,3036,/product/analytics,Direct,Desktop,1,315,0,2026-08-29 12:46:00
sess_000367,3325,/docs/api,Organic Search,Desktop,7,83,0,2026-09-08 14:21:00
sess_000368,2245,/signup,LinkedIn,Desktop,4,34,0,2026-09-12 14:16:00
sess_000369,2858,/home,Organic Search,Desktop,1,213,0,2026-08-22 09:17:00
sess_000370,2283,/pricing,Organic Search,Mobile,1,187,1,2026-08-21 21:20:00
sess_000371,2202,/pricing,GitHub,Desktop,3,60,0,2026-08-12 01:04:00
sess_000372,2539,/signup,Direct,Desktop,7,443,0,2026-09-06 15:32:00
sess_000373,1806,/signup,Organic Search,Desktop,1,84,0,2026-08-30 23:24:00
sess_000374,2054,/solutions/enterprise,LinkedIn,Mobile,2,308,0,2026-09-09 22:28:00
sess_000375,2464,/signup,Direct,Mobile,1,29,0,2026-08-17 11:40:00
sess_000376,1200,/pricing,Organic Search,Desktop,1,65,0,2026-09-07 16:39:00
sess_000377,3077,/home,Google Ads,Desktop,4,176,0,2026-08-11 11:44:00
sess_000378,2268,/home,Direct,Desktop,5,54,0,2026-08-08 07:58:00
sess_000379,1860,/docs/api,Organic Search,Desktop,8,569,0,2026-08-05 01:27:00
sess_000380,2013,/solutions/enterprise,GitHub,Mobile,4,149,0,2026-08-31 05:14:00
sess_000381,1610,/pricing,Organic Search,Desktop,1,241,0,2026-09-01 00:17:00
sess_000382,1024,/home,Organic Search,Mobile,2,153,0,2026-09-11 17:36:00
sess_000383,2187,/home,Organic Search,Desktop,2,98,0,2026-08-01 11:25:00
sess_000384,3442,/product/analytics,Organic Search,Mobile,1,315,0,2026-08-10 04:26:00
sess_000385,1473,/home,Organic Search,Desktop,3,9,0,2026-08-22 18:31:00
sess_000386,3349,/signup,LinkedIn,Desktop,1,105,0,2026-08-05 15:05:00
sess_000387,1856,/solutions/enterprise,LinkedIn,Desktop,7,388,0,2026-08-31 08:49:00
sess_000388,1496,/pricing,Google Ads,Desktop,1,21,0,2026-09-06 01:24:00
sess_000389,1385,/product/analytics,Direct,Desktop,2,46,1,2026-09-13 13:29:00
sess_000390,3249,/home,Direct,Mobile,1,587,0,2026-08-13 03:09:00
sess_000391,2830,/solutions/enterprise,Direct,Desktop,2,579,0,2026-08-21 16:21:00
sess_000392,1098,/docs/api,GitHub,Desktop,2,92,0,2026-09-05 12:02:00
sess_000393,3464,/pricing,Organic Search,Desktop,3,256,0,2026-08-14 21:32:00
sess_000394,1744,/docs/api,GitHub,Desktop,2,181,0,2026-08-24 14:32:00
sess_000395,2411,/solutions/enterprise,Organic Search,Mobile,5,127,0,2026-08-20 16:40:00
sess_000396,1452,/docs/api,Organic Search,Mobile,3,307,0,2026-08-30 13:59:00
sess_000397,1464,/signup,Organic Search,Desktop,14,194,0,2026-08-02 06:36:00
sess_000398,2932,/pricing,Direct,Mobile,1,22,0,2026-08-31 21:58:00
sess_000399,3220,/solutions/enterprise,GitHub,Desktop,1,334,0,2026-08-04 23:16:00
sess_000400,2190,/home,Organic Search,Desktop,5,62,0,2026-08-18 13:13:00
sess_000401,2896,/docs/api,Direct,Desktop,3,185,0,2026-08-31 15:26:00
sess_000402,3036,/product/analytics,Organic Search,Desktop,2,273,1,2026-09-01 01:37:00
sess_000403,2523,/docs/api,LinkedIn,Desktop,2,415,0,2026-08-13 06:10:00
sess_000404,2164,/solutions/enterprise,Direct,Tablet,3,471,0,2026-09-12 20:04:00
sess_000405,1896,/product/analytics,LinkedIn,Desktop,1,473,0,2026-08-23 09:59:00
sess_000406,1609,/solutions/enterprise,Google Ads,Desktop,5,197,0,2026-08-01 03:44:00
sess_000407,1156,/solutions/enterprise,Organic Search,Mobile,2,181,0,2026-09-01 23:06:00
sess_000408,1828,/product/analytics,GitHub,Desktop,2,7,0,2026-08-12 08:00:00
sess_000409,2374,/solutions/enterprise,Direct,Mobile,5,20,0,2026-08-20 16:22:00
sess_000410,1583,/product/analytics,GitHub,Desktop,3,94,0,2026-08-02 12:00:00
sess_000411,3433,/home,Organic Search,Desktop,4,288,0,2026-08-31 08:18:00
sess_000412,2847,/solutions/enterprise,GitHub,Desktop,8,166,0,2026-08-01 03:19:00
sess_000413,1736,/home,Organic Search,Desktop,9,53,0,2026-09-02 05:28:00
sess_000414,2885,/pricing,Google Ads,Desktop,2,28,0,2026-09-03 06:12:00
sess_000415,1632,/docs/api,Referral,Desktop,1,118,0,2026-08-13 15:42:00
sess_000416,1410,/home,GitHub,Mobile,1,444,0,2026-09-09 17:57:00
sess_000417,2496,/docs/api,Direct,Desktop,4,14,0,2026-09-14 17:32:00
sess_000418,3469,/product/analytics,Organic Search,Desktop,1,116,0,2026-08-24 16:07:00
sess_000419,2504,/pricing,LinkedIn,Desktop,2,15,0,2026-09-06 00:02:00
sess_000420,1435,/product/analytics,LinkedIn,Tablet,4,56,0,2026-09-03 17:20:00
sess_000421,2359,/solutions/enterprise,Direct,Desktop,19,558,0,2026-08-04 18:00:00
sess_000422,1159,/signup,Google Ads,Mobile,1,24,0,2026-08-12 04:01:00
sess_000423,1471,/docs/api,Organic Search,Mobile,1,14,0,2026-08-05 08:27:00
sess_000424,3195,/signup,Direct,Desktop,1,21,0,2026-08-28 13:30:00
sess_000425,1056,/product/analytics,Direct,Desktop,1,216,0,2026-09-04 21:49:00
sess_000426,2510,/docs/api,Organic Search,Desktop,14,7,1,2026-08-11 17:28:00
sess_000427,1511,/solutions/enterprise,Organic Search,Desktop,1,95,0,2026-09-05 16:42:00
sess_000428,3258,/signup,LinkedIn,Mobile,4,556,0,2026-08-05 18:41:00
sess_000429,1646,/solutions/enterprise,Organic Search,Mobile,1,17,0,2026-08-11 17:27:00
sess_000430,3114,/signup,Google Ads,Desktop,1,489,0,2026-08-07 23:11:00
sess_000431,1104,/docs/api,GitHub,Mobile,1,27,0,2026-08-11 18:39:00
sess_000432,2386,/pricing,Organic Search,Mobile,1,29,0,2026-08-05 21:22:00
sess_000433,3370,/docs/api,Google Ads,Desktop,1,172,0,2026-09-14 00:44:00
sess_000434,1599,/docs/api,Direct,Desktop,1,55,0,2026-08-22 18:00:00
sess_000435,2185,/product/analytics,Direct,Desktop,5,5,0,2026-08-29 12:41:00
sess_000436,1626,/docs/api,LinkedIn,Desktop,1,254,0,2026-08-14 05:32:00
sess_000437,2322,/pricing,Google Ads,Desktop,1,88,0,2026-09-09 07:15:00
sess_000438,2547,/pricing,Referral,Desktop,1,434,0,2026-08-14 16:23:00
sess_000439,1031,/signup,LinkedIn,Desktop,4,63,0,2026-09-07 06:11:00
sess_000440,2392,/docs/api,LinkedIn,Desktop,1,204,0,2026-08-25 00:50:00
sess_000441,2377,/home,LinkedIn,Desktop,3,76,0,2026-08-22 09:20:00
sess_000442,3358,/signup,Direct,Mobile,1,33,0,2026-08-23 01:23:00
sess_000443,1448,/signup,Organic Search,Desktop,2,667,1,2026-08-30 11:29:00
sess_000444,2808,/docs/api,Organic Search,Desktop,3,164,1,2026-08-10 20:40:00
sess_000445,1358,/product/analytics,Direct,Desktop,4,334,0,2026-09-03 18:53:00
sess_000446,3239,/home,LinkedIn,Desktop,1,56,1,2026-08-14 16:01:00
sess_000447,1475,/solutions/enterprise,Organic Search,Mobile,2,94,0,2026-08-12 06:07:00
sess_000448,1137,/solutions/enterprise,Direct,Mobile,3,121,0,2026-08-04 13:51:00
sess_000449,2891,/home,Organic Search,Desktop,1,183,0,2026-09-11 00:39:00
sess_000450,2965,/signup,Google Ads,Mobile,1,95,0,2026-08-25 07:05:00
sess_000451,1473,/docs/api,LinkedIn,Mobile,3,56,0,2026-09-01 17:29:00
sess_000452,1496,/solutions/enterprise,Direct,Desktop,9,42,0,2026-08-03 19:27:00
sess_000453,1109,/product/analytics,Direct,Desktop,7,169,0,2026-08-05 21:58:00
sess_000454,1801,/solutions/enterprise,GitHub,Mobile,3,56,0,2026-09-02 15:33:00
sess_000455,1909,/product/analytics,GitHub,Desktop,2,95,0,2026-09-02 11:43:00
sess_000456,2497,/home,Google Ads,Mobile,3,11,0,2026-08-21 14:59:00
sess_000457,2380,/product/analytics,Organic Search,Desktop,5,58,0,2026-08-31 17:38:00
sess_000458,2502,/pricing,Organic Search,Desktop,1,123,0,2026-09-09 21:47:00
sess_000459,3030,/pricing,Organic Search,Mobile,5,291,0,2026-08-26 18:03:00
sess_000460,2317,/pricing,Google Ads,Desktop,4,89,0,2026-09-07 11:10:00
sess_000461,1027,/pricing,LinkedIn,Desktop,1,67,0,2026-09-02 20:58:00
sess_000462,1375,/home,LinkedIn,Desktop,6,135,0,2026-08-04 10:04:00
sess_000463,1936,/product/analytics,Organic Search,Desktop,1,14,0,2026-08-31 22:01:00
sess_000464,2259,/signup,Organic Search,Mobile,8,83,0,2026-09-01 21:01:00
sess_000465,1487,/docs/api,LinkedIn,Desktop,2,31,0,2026-08-14 10:12:00
sess_000466,2401,/pricing,Direct,Desktop,5,57,0,2026-09-08 12:49:00
sess_000467,3010,/pricing,Direct,Desktop,1,94,0,2026-08-06 08:44:00
sess_000468,3023,/solutions/enterprise,Direct,Desktop,3,15,0,2026-09-13 14:09:00
sess_000469,1224,/pricing,Google Ads,Desktop,1,292,1,2026-09-02 01:27:00
sess_000470,2476,/docs/api,LinkedIn,Tablet,1,62,0,2026-08-29 12:50:00
sess_000471,1051,/docs/api,Organic Search,Mobile,5,52,0,2026-08-20 05:10:00
sess_000472,2383,/signup,Organic Search,Desktop,2,80,0,2026-09-08 16:10:00
sess_000473,1731,/solutions/enterprise,LinkedIn,Mobile,4,87,0,2026-08-04 09:41:00
sess_000474,3297,/signup,Referral,Desktop,5,306,0,2026-09-12 06:15:00
sess_000475,3007,/home,GitHub,Desktop,3,65,0,2026-08-05 04:50:00
sess_000476,2747,/signup,Organic Search,Mobile,3,116,0,2026-09-03 09:04:00
sess_000477,3471,/home,Organic Search,Desktop,5,129,0,2026-08-25 08:37:00
sess_000478,3089,/product/analytics,Direct,Mobile,1,70,0,2026-08-26 02:45:00
sess_000479,2444,/signup,Direct,Mobile,1,280,0,2026-08-30 15:03:00
sess_000480,1979,/signup,Organic Search,Mobile,3,181,0,2026-09-04 02:33:00
sess_000481,2430,/docs/api,LinkedIn,Mobile,11,234,0,2026-08-28 13:18:00
sess_000482,1322,/docs/api,Organic Search,Mobile,3,15,0,2026-08-24 11:46:00
sess_000483,1324,/signup,Direct,Mobile,4,313,0,2026-08-15 11:56:00
sess_000484,3382,/pricing,Google Ads,Mobile,4,54,0,2026-08-10 14:48:00
sess_000485,1621,/pricing,LinkedIn,Desktop,3,22,1,2026-08-16 10:29:00
sess_000486,1116,/pricing,LinkedIn,Desktop,1,199,0,2026-08-06 09:20:00
sess_000487,1580,/signup,GitHub,Mobile,6,49,0,2026-08-03 19:25:00
sess_000488,3145,/signup,Organic Search,Tablet,3,98,0,2026-08-09 01:06:00
sess_000489,3297,/product/analytics,LinkedIn,Mobile,11,226,0,2026-08-08 12:19:00
sess_000490,2510,/docs/api,Organic Search,Desktop,1,24,0,2026-09-04 17:38:00
sess_000491,1890,/pricing,Organic Search,Desktop,1,29,0,2026-08-11 13:41:00
sess_000492,1185,/signup,Direct,Mobile,1,201,1,2026-08-30 19:26:00
sess_000493,2766,/pricing,Organic Search,Desktop,6,112,0,2026-09-09 16:22:00
sess_000494,2837,/docs/api,Direct,Desktop,5,50,0,2026-09-02 12:11:00
sess_000495,1430,/pricing,Organic Search,Mobile,5,135,1,2026-09-04 14:34:00
sess_000496,2808,/solutions/enterprise,LinkedIn,Tablet,4,178,0,2026-08-25 12:49:00
sess_000497,2416,/solutions/enterprise,Organic Search,Desktop,1,98,0,2026-08-30 04:28:00
sess_000498,1835,/home,Organic Search,Desktop,2,39,1,2026-08-16 09:51:00
sess_000499,2775,/docs/api,Google Ads,Desktop,4,192,0,2026-09-04 21:17:00
sess_000500,2309,/solutions/enterprise,Direct,Tablet,2,28,0,2026-08-24 09:41:00
sess_000501,2886,/docs/api,Direct,Desktop,4,195,1,2026-08-31 23:10:00
sess_000502,1192,/product/analytics,Direct,Mobile,1,61,0,2026-08-11 07:31:00
sess_000503,2434,/docs/api,Organic Search,Desktop,3,5,0,2026-08-14 06:51:00
sess_000504,3241,/home,Direct,Mobile,2,117,0,2026-08-24 23:42:00
sess_000505,2063,/home,LinkedIn,Desktop,8,71,1,2026-08-22 08:48:00
sess_000506,1316,/product/analytics,GitHub,Desktop,2,51,0,2026-08-07 10:51:00
sess_000507,1376,/docs/api,Google Ads,Desktop,1,129,0,2026-08-22 17:05:00
sess_000508,3344,/signup,Organic Search,Desktop,1,78,0,2026-09-10 12:20:00
sess_000509,2623,/docs/api,Organic Search,Desktop,1,67,0,2026-08-10 02:19:00
sess_000510,2193,/solutions/enterprise,Organic Search,Desktop,3,263,0,2026-08-03 15:36:00
sess_000511,1189,/solutions/enterprise,Organic Search,Mobile,4,20,0,2026-08-23 15:25:00
sess_000512,2142,/home,Direct,Mobile,9,96,0,2026-09-08 06:44:00
sess_000513,3224,/docs/api,Organic Search,Desktop,3,56,0,2026-09-14 20:07:00
sess_000514,2769,/pricing,LinkedIn,Desktop,4,65,0,2026-08-23 17:31:00
sess_000515,1746,/solutions/enterprise,Organic Search,Desktop,3,109,0,2026-08-10 10:49:00
sess_000516,2768,/docs/api,Google Ads,Mobile,7,465,0,2026-08-05 02:57:00
sess_000517,1484,/product/analytics,LinkedIn,Desktop,2,198,1,2026-08-16 18:44:00
sess_000518,2380,/solutions/enterprise,Referral,Desktop,3,43,0,2026-09-10 17:36:00
sess_000519,1650,/home,Referral,Mobile,10,157,0,2026-08-07 13:21:00
sess_000520,3051,/home,LinkedIn,Desktop,1,35,0,2026-08-26 01:03:00
sess_000521,3404,/home,Organic Search,Desktop,1,394,0,2026-08-07 23:54:00
sess_000522,3108,/home,Organic Search,Desktop,4,104,1,2026-08-17 18:10:00
sess_000523,1123,/docs/api,Organic Search,Mobile,2,543,0,2026-09-12 21:59:00
sess_000524,2906,/signup,Direct,Desktop,1,200,0,2026-09-06 06:03:00
sess_000525,2840,/docs/api,Direct,Desktop,3,327,0,2026-08-24 20:25:00
sess_000526,1622,/solutions/enterprise,LinkedIn,Desktop,3,40,0,2026-09-06 18:58:00
sess_000527,2307,/pricing,Organic Search,Tablet,2,352,0,2026-08-01 17:47:00
sess_000528,2241,/home,LinkedIn,Desktop,2,42,1,2026-09-06 22:27:00
sess_000529,1192,/pricing,Organic Search,Desktop,1,677,0,2026-09-05 20:40:00
sess_000530,2797,/home,Google Ads,Mobile,3,64,1,2026-09-01 07:31:00
sess_000531,3478,/solutions/enterprise,Organic Search,Desktop,3,212,0,2026-08-21 08:26:00
sess_000532,3199,/product/analytics,Direct,Desktop,3,147,0,2026-08-13 13:43:00
sess_000533,2057,/home,Direct,Desktop,1,122,0,2026-09-07 05:39:00
sess_000534,3119,/product/analytics,Direct,Mobile,1,105,0,2026-08-08 11:14:00
sess_000535,1015,/signup,Organic Search,Desktop,1,92,0,2026-08-25 10:25:00
sess_000536,2103,/home,GitHub,Mobile,2,70,0,2026-08-17 00:55:00
sess_000537,2295,/pricing,Direct,Desktop,5,168,0,2026-09-12 06:15:00
sess_000538,2505,/signup,Direct,Desktop,1,751,0,2026-09-12 14:56:00
sess_000539,2165,/home,Organic Search,Desktop,5,205,0,2026-08-15 01:42:00
sess_000540,1633,/pricing,Google Ads,Mobile,1,259,0,2026-08-16 09:43:00
sess_000541,2850,/product/analytics,Organic Search,Desktop,4,196,0,2026-09-07 21:26:00
sess_000542,3497,/docs/api,Organic Search,Desktop,6,135,0,2026-08-20 03:06:00
sess_000543,3450,/signup,Direct,Desktop,5,310,0,2026-09-04 13:31:00
sess_000544,1961,/product/analytics,Referral,Desktop,4,75,0,2026-08-02 11:14:00
sess_000545,3264,/docs/api,Organic Search,Desktop,1,62,0,2026-09-14 16:35:00
sess_000546,2456,/solutions/enterprise,Organic Search,Tablet,2,92,0,2026-08-27 19:48:00
sess_000547,2328,/solutions/enterprise,LinkedIn,Desktop,1,160,0,2026-09-05 23:25:00
sess_000548,2266,/solutions/enterprise,LinkedIn,Desktop,2,5,0,2026-08-19 00:00:00
sess_000549,1720,/signup,GitHub,Desktop,2,329,0,2026-08-20 20:57:00
sess_000550,2995,/solutions/enterprise,Direct,Desktop,3,70,0,2026-08-03 11:46:00
sess_000551,2592,/home,Direct,Tablet,3,170,1,2026-08-24 17:34:00
sess_000552,3132,/signup,Direct,Desktop,2,14,1,2026-08-25 16:37:00
sess_000553,2315,/product/analytics,Direct,Mobile,5,106,0,2026-08-23 03:14:00
sess_000554,1795,/pricing,Referral,Mobile,1,17,0,2026-09-07 00:04:00
sess_000555,1096,/home,Direct,Desktop,6,7,0,2026-09-04 20:03:00
sess_000556,1685,/signup,Organic Search,Desktop,1,284,0,2026-09-12 13:21:00
sess_000557,1456,/signup,Organic Search,Desktop,2,98,0,2026-08-19 11:31:00
sess_000558,2233,/home,Referral,Desktop,6,308,0,2026-09-14 08:51:00
sess_000559,1543,/solutions/enterprise,Direct,Desktop,2,79,0,2026-08-19 01:14:00
sess_000560,1086,/signup,Organic Search,Desktop,4,192,0,2026-09-10 09:54:00
sess_000561,3489,/home,Organic Search,Tablet,2,22,0,2026-08-13 14:18:00
sess_000562,2355,/pricing,Organic Search,Desktop,6,43,0,2026-08-06 10:31:00
sess_000563,3041,/product/analytics,LinkedIn,Desktop,21,119,0,2026-09-03 13:25:00
sess_000564,2689,/solutions/enterprise,LinkedIn,Desktop,7,109,0,2026-09-04 04:16:00
sess_000565,2349,/solutions/enterprise,Direct,Desktop,1,43,0,2026-08-23 03:04:00
sess_000566,2220,/pricing,GitHub,Desktop,1,373,1,2026-09-10 01:22:00
sess_000567,3134,/home,LinkedIn,Desktop,3,65,0,2026-08-16 04:35:00
sess_000568,3225,/pricing,LinkedIn,Tablet,10,105,0,2026-08-04 23:53:00
sess_000569,1877,/docs/api,LinkedIn,Desktop,2,79,0,2026-08-26 02:49:00
sess_000570,2614,/product/analytics,Google Ads,Desktop,1,976,0,2026-08-20 21:31:00
sess_000571,2567,/product/analytics,Direct,Desktop,10,81,0,2026-08-07 12:15:00
sess_000572,1185,/pricing,Direct,Desktop,4,60,0,2026-08-27 19:09:00
sess_000573,1575,/signup,Organic Search,Mobile,5,432,0,2026-08-09 11:34:00
sess_000574,1332,/signup,Direct,Tablet,1,35,0,2026-08-21 06:07:00
sess_000575,1232,/product/analytics,Direct,Mobile,1,455,0,2026-09-06 16:36:00
sess_000576,1155,/product/analytics,GitHub,Desktop,2,156,0,2026-08-29 06:59:00
sess_000577,2394,/signup,Organic Search,Mobile,4,50,0,2026-09-05 22:57:00
sess_000578,2991,/home,Google Ads,Desktop,2,57,0,2026-08-31 03:48:00
sess_000579,1294,/solutions/enterprise,Organic Search,Desktop,1,228,0,2026-08-15 01:17:00
sess_000580,1812,/solutions/enterprise,Referral,Mobile,2,12,0,2026-09-09 03:25:00
sess_000581,1140,/solutions/enterprise,Direct,Mobile,2,231,0,2026-09-13 21:00:00
sess_000582,2939,/pricing,Direct,Mobile,6,71,0,2026-09-12 06:15:00
sess_000583,1914,/pricing,Organic Search,Mobile,8,302,0,2026-08-11 21:05:00
sess_000584,3250,/solutions/enterprise,Organic Search,Desktop,1,29,0,2026-08-13 15:56:00
sess_000585,1858,/docs/api,LinkedIn,Desktop,1,56,0,2026-09-12 22:21:00
sess_000586,1719,/docs/api,LinkedIn,Desktop,5,109,0,2026-08-06 06:08:00
sess_000587,2928,/home,GitHub,Mobile,1,385,0,2026-08-16 07:22:00
sess_000588,1332,/pricing,Direct,Desktop,1,65,0,2026-08-14 10:05:00
sess_000589,1146,/solutions/enterprise,Organic Search,Desktop,4,339,0,2026-08-09 17:57:00
sess_000590,3013,/docs/api,LinkedIn,Desktop,3,24,0,2026-08-06 08:28:00
sess_000591,2334,/solutions/enterprise,GitHub,Desktop,4,39,0,2026-08-21 02:20:00
sess_000592,2897,/product/analytics,Referral,Desktop,1,35,0,2026-08-16 05:36:00
sess_000593,3086,/docs/api,LinkedIn,Desktop,2,175,0,2026-08-13 02:32:00
sess_000594,2680,/solutions/enterprise,Organic Search,Desktop,4,93,0,2026-08-13 07:51:00
sess_000595,1957,/pricing,Direct,Desktop,2,363,0,2026-08-08 02:23:00
sess_000596,1897,/pricing,Direct,Tablet,1,124,0,2026-08-08 21:23:00
